order_id,customer_id,product_id,order_date,quantity,unit_price,total_amount,payment_method,order_status
2340,448,87,2025-07-31,2,167.49,334.98,Tarjeta de débito,Completada
2760,469,30,2025-07-31,2,221.66,443.32,Tarjeta de crédito,Completada
2594,413,53,2025-08-01,3,317.15,951.45,Tarjeta de crédito,Cancelada
2871,297,87,2025-08-01,3,167.49,502.47,Tarjeta de crédito,Completada
960,340,45,2025-08-01,4,85.76,343.04,Tarjeta de crédito,Cancelada
1378,244,117,2025-08-01,1,553.19,553.19,Billetera virtual,Completada
2824,162,141,2025-08-01,3,608.51,1825.53,Tarjeta de crédito,Completada
951,93,54,2025-08-01,3,159.61,478.83,Tarjeta de crédito,Completada
2931,31,88,2025-08-02,2,53.48,106.96,Billetera virtual,Completada
2554,3,120,2025-08-02,3,206.18,618.54,Billetera virtual,Completada
1324,227,119,2025-08-02,1,350.27,350.27,Tarjeta de débito,Cancelada
964,283,19,2025-08-02,3,92.82,278.46,Tarjeta de crédito,Completada
970,278,131,2025-08-02,2,114.24,228.48,Tarjeta de débito,Completada
248,50,54,2025-08-03,4,159.61,638.44,Tarjeta de débito,Completada
1458,262,108,2025-08-03,4,340.46,1361.84,Tarjeta de débito,Completada
2681,25,88,2025-08-03,1,53.48,53.48,Transferencia,Completada
2933,388,19,2025-08-03,2,92.82,185.64,Billetera virtual,Completada
1048,133,14,2025-08-03,3,84.17,252.51,Billetera virtual,Completada
1868,252,141,2025-08-04,1,608.51,608.51,Transferencia,Completada
1711,495,90,2025-08-04,3,52.39,157.17,Tarjeta de crédito,Completada
257,266,31,2025-08-05,2,72.17,144.34,Transferencia,Completada
1687,121,98,2025-08-05,1,265.91,265.91,Tarjeta de débito,Completada
2065,249,94,2025-08-05,1,83.73,83.73,Tarjeta de débito,Completada
237,115,4,2025-08-05,1,87.74,87.74,Billetera virtual,Completada
2641,275,23,2025-08-05,3,824.07,2472.21,Tarjeta de débito,Completada
1854,89,133,2025-08-05,1,713.32,713.32,Transferencia,Completada
49,359,86,2025-08-05,3,213.88,641.64,Tarjeta de débito,Completada
1845,364,102,2025-08-05,2,275.73,551.46,Tarjeta de débito,Completada
761,266,51,2025-08-05,4,139.26,557.04,Tarjeta de débito,Completada
2578,387,135,2025-08-06,4,167.67,670.68,Billetera virtual,Completada
440,405,52,2025-08-06,4,83.1,332.4,Billetera virtual,Completada
3,202,116,2025-08-06,1,112.36,112.36,Billetera virtual,Completada
1074,358,34,2025-08-06,1,218.05,218.05,Tarjeta de crédito,Cancelada
2018,342,11,2025-08-07,4,221.91,887.64,Tarjeta de crédito,Completada
1761,243,49,2025-08-07,2,190.42,380.84,Tarjeta de débito,Completada
2083,38,51,2025-08-07,3,139.26,417.78,Tarjeta de débito,Completada
484,199,67,2025-08-08,1,17.83,17.83,Tarjeta de crédito,Completada
1292,89,113,2025-08-08,4,261.05,1044.2,Tarjeta de crédito,Completada
661,482,100,2025-08-08,2,270.08,540.16,Tarjeta de débito,Cancelada
548,73,124,2025-08-08,2,37.77,75.54,Tarjeta de débito,Completada
399,261,23,2025-08-08,4,824.07,3296.28,Billetera virtual,Completada
1119,386,124,2025-08-09,3,37.77,113.31,Tarjeta de débito,Completada
2738,189,131,2025-08-09,1,114.24,114.24,Transferencia,Completada
674,54,65,2025-08-09,3,88.86,266.58,Tarjeta de crédito,Completada
1331,28,109,2025-08-10,1,34.85,34.85,Tarjeta de crédito,Completada
1484,145,49,2025-08-10,2,190.42,380.84,Tarjeta de crédito,Completada
2747,89,55,2025-08-10,2,844.98,1689.96,Billetera virtual,Completada
783,439,30,2025-08-11,2,221.66,443.32,Tarjeta de débito,Completada
1851,375,3,2025-08-11,4,292.23,1168.92,Tarjeta de crédito,Completada
976,63,11,2025-08-11,2,221.91,443.82,Billetera virtual,Completada
1933,74,145,2025-08-11,4,1036.09,4144.36,Tarjeta de crédito,Completada
2767,34,79,2025-08-12,4,409.24,1636.96,Tarjeta de crédito,Completada
1997,266,65,2025-08-12,1,88.86,88.86,Tarjeta de crédito,Completada
2294,121,143,2025-08-12,3,248.99,746.97,Tarjeta de crédito,Completada
2497,460,107,2025-08-13,3,241.46,724.38,Tarjeta de débito,Completada
1384,487,71,2025-08-13,1,98.46,98.46,Transferencia,Completada
2219,258,142,2025-08-13,1,641.1,641.1,Transferencia,Completada
1293,234,74,2025-08-14,4,650.9,2603.6,Tarjeta de crédito,Completada
1543,255,129,2025-08-14,4,128.49,513.96,Tarjeta de crédito,Completada
676,396,98,2025-08-14,1,265.91,265.91,Tarjeta de débito,Completada
477,379,136,2025-08-15,4,355.5,1422.0,Tarjeta de crédito,Completada
620,268,108,2025-08-15,1,340.46,340.46,Tarjeta de crédito,Completada
2678,422,23,2025-08-15,4,824.07,3296.28,Tarjeta de crédito,Completada
1050,463,109,2025-08-15,2,34.85,69.7,Tarjeta de crédito,Completada
1725,46,88,2025-08-15,1,53.48,53.48,Tarjeta de crédito,Completada
78,48,78,2025-08-16,3,273.68,821.04,Tarjeta de crédito,Completada
2923,468,57,2025-08-16,1,34.93,34.93,Billetera virtual,Completada
876,75,101,2025-08-16,2,27.42,54.84,Tarjeta de crédito,Completada
595,142,31,2025-08-16,3,72.17,216.51,Tarjeta de crédito,Completada
938,166,102,2025-08-16,3,275.73,827.19,Tarjeta de crédito,Completada
115,232,55,2025-08-17,1,844.98,844.98,Tarjeta de débito,Completada
2992,412,7,2025-08-17,2,44.62,89.24,Tarjeta de crédito,Completada
2980,261,14,2025-08-17,4,84.17,336.68,Tarjeta de crédito,Completada
2963,64,6,2025-08-17,2,134.96,269.92,Transferencia,Completada
1788,355,88,2025-08-17,3,53.48,160.44,Tarjeta de crédito,Completada
230,21,13,2025-08-17,4,218.14,872.56,Tarjeta de débito,Completada
966,379,114,2025-08-18,1,362.33,362.33,Billetera virtual,Completada
875,240,150,2025-08-18,4,63.38,253.52,Transferencia,Completada
2669,291,11,2025-08-18,2,221.91,443.82,Billetera virtual,Completada
1509,454,103,2025-08-18,2,535.68,1071.36,Tarjeta de crédito,Completada
2916,311,66,2025-08-19,3,256.07,768.21,Transferencia,Completada
2035,361,108,2025-08-19,3,340.46,1021.38,Tarjeta de débito,Completada
1503,432,85,2025-08-19,3,839.71,2519.13,Tarjeta de crédito,Completada
1376,181,143,2025-08-20,1,248.99,248.99,Transferencia,Completada
616,240,94,2025-08-20,2,83.73,167.46,Tarjeta de débito,Completada
1598,425,109,2025-08-21,2,34.85,69.7,Billetera virtual,Completada
432,499,97,2025-08-21,1,578.69,578.69,Tarjeta de crédito,Completada
1553,84,128,2025-08-21,2,121.82,243.64,Tarjeta de crédito,Completada
1103,414,49,2025-08-21,2,190.42,380.84,Tarjeta de crédito,Completada
2544,314,12,2025-08-21,4,20.02,80.08,Tarjeta de crédito,Completada
1303,176,19,2025-08-21,2,92.82,185.64,Tarjeta de débito,Completada
698,231,10,2025-08-21,3,146.44,439.32,Tarjeta de débito,Completada
1730,249,21,2025-08-22,4,441.16,1764.64,Transferencia,Completada
1727,397,86,2025-08-22,1,213.88,213.88,Billetera virtual,Cancelada
935,265,37,2025-08-22,3,297.6,892.8,Billetera virtual,Completada
787,321,134,2025-08-22,3,24.19,72.57,Transferencia,Completada
300,113,38,2025-08-22,3,93.08,279.24,Tarjeta de débito,Completada
199,311,104,2025-08-23,3,85.81,257.43,Billetera virtual,Completada
1182,143,101,2025-08-23,1,27.42,27.42,Transferencia,Completada
2659,343,82,2025-08-24,4,106.99,427.96,Transferencia,Completada
2166,260,53,2025-08-24,2,317.15,634.3,Tarjeta de crédito,Completada
1979,200,77,2025-08-24,2,36.9,73.8,Tarjeta de débito,Completada
386,1,36,2025-08-25,2,55.34,110.68,Tarjeta de crédito,Completada
308,450,116,2025-08-25,3,112.36,337.08,Transferencia,Completada
977,143,74,2025-08-26,3,650.9,1952.7,Tarjeta de crédito,Completada
1399,480,34,2025-08-26,3,218.05,654.15,Transferencia,Completada
2004,254,108,2025-08-27,3,340.46,1021.38,Tarjeta de crédito,Completada
1827,360,11,2025-08-27,2,221.91,443.82,Tarjeta de débito,Completada
315,240,1,2025-08-28,3,11.53,34.59,Billetera virtual,Completada
2902,252,96,2025-08-28,1,89.93,89.93,Tarjeta de crédito,Completada
285,106,102,2025-08-28,1,275.73,275.73,Billetera virtual,Completada
2610,364,69,2025-08-29,3,787.04,2361.12,Transferencia,Completada
1521,165,54,2025-08-29,1,159.61,159.61,Tarjeta de crédito,Completada
1290,165,120,2025-08-30,2,206.18,412.36,Tarjeta de crédito,Completada
2252,14,103,2025-08-30,1,535.68,535.68,Tarjeta de débito,Completada
2096,392,117,2025-08-31,4,553.19,2212.76,Billetera virtual,Completada
1365,23,50,2025-08-31,2,169.82,339.64,Transferencia,Completada
227,305,48,2025-08-31,2,97.9,195.8,Tarjeta de crédito,Completada
136,382,60,2025-09-01,2,176.61,353.22,Tarjeta de crédito,Completada
2172,22,64,2025-09-01,1,97.83,97.83,Tarjeta de crédito,Completada
2596,10,143,2025-09-01,2,248.99,497.98,Tarjeta de crédito,Completada
1091,307,62,2025-09-03,1,127.13,127.13,Tarjeta de crédito,Completada
1037,492,73,2025-09-03,2,62.82,125.64,Tarjeta de crédito,Completada
2700,197,150,2025-09-03,1,63.38,63.38,Tarjeta de crédito,Completada
2993,202,86,2025-09-04,3,213.88,641.64,Tarjeta de crédito,Completada
2690,488,119,2025-09-04,2,350.27,700.54,Transferencia,Completada
1422,194,17,2025-09-05,4,111.6,446.4,Tarjeta de débito,Completada
2180,244,14,2025-09-05,3,84.17,252.51,Tarjeta de crédito,Completada
2819,158,20,2025-09-05,1,110.57,110.57,Tarjeta de crédito,Completada
1435,439,82,2025-09-05,3,106.99,320.97,Tarjeta de crédito,Completada
1159,492,14,2025-09-06,2,84.17,168.34,Billetera virtual,Completada
2828,399,111,2025-09-06,2,312.56,625.12,Tarjeta de débito,Completada
2843,145,68,2025-09-07,3,109.08,327.24,Tarjeta de débito,Completada
1500,419,86,2025-09-07,2,213.88,427.76,Tarjeta de crédito,Completada
137,382,5,2025-09-07,4,320.02,1280.08,Transferencia,Completada
505,382,141,2025-09-07,3,608.51,1825.53,Tarjeta de crédito,Completada
2026,500,3,2025-09-07,1,292.23,292.23,Tarjeta de crédito,Completada
396,108,110,2025-09-07,4,124.7,498.8,Transferencia,Completada
1526,84,144,2025-09-07,3,46.23,138.69,Tarjeta de crédito,Completada
2504,154,150,2025-09-08,4,63.38,253.52,Transferencia,Completada
2925,18,142,2025-09-09,2,641.1,1282.2,Tarjeta de crédito,Completada
2850,205,149,2025-09-09,4,163.12,652.48,Billetera virtual,Completada
2025,317,83,2025-09-09,1,37.39,37.39,Billetera virtual,Completada
2048,285,134,2025-09-09,1,24.19,24.19,Tarjeta de crédito,Completada
1673,231,88,2025-09-10,4,53.48,213.92,Tarjeta de crédito,Completada
764,270,143,2025-09-10,4,248.99,995.96,Billetera virtual,Completada
33,4,77,2025-09-10,3,36.9,110.7,Tarjeta de débito,Completada
2730,299,51,2025-09-10,1,139.26,139.26,Transferencia,Completada
1954,416,12,2025-09-10,4,20.02,80.08,Transferencia,Completada
600,58,122,2025-09-11,3,140.01,420.03,Tarjeta de débito,Completada
1024,413,147,2025-09-11,1,907.87,907.87,Billetera virtual,Completada
2366,427,86,2025-09-11,2,213.88,427.76,Tarjeta de crédito,Completada
767,157,41,2025-09-11,3,165.53,496.59,Tarjeta de crédito,Completada
1754,111,128,2025-09-12,3,121.82,365.46,Billetera virtual,Cancelada
1520,19,120,2025-09-12,2,206.18,412.36,Tarjeta de débito,Completada
2295,194,36,2025-09-12,1,55.34,55.34,Tarjeta de crédito,Completada
352,33,27,2025-09-12,4,53.58,214.32,Transferencia,Completada
37,175,72,2025-09-12,4,91.98,367.92,Tarjeta de crédito,Completada
898,338,66,2025-09-12,3,256.07,768.21,Tarjeta de débito,Completada
868,66,56,2025-09-13,1,1008.65,1008.65,Transferencia,Completada
864,336,89,2025-09-13,4,149.38,597.52,Transferencia,Completada
2593,119,106,2025-09-13,1,923.88,923.88,Tarjeta de crédito,Completada
1064,191,148,2025-09-13,2,273.49,546.98,Transferencia,Completada
1299,28,118,2025-09-13,4,34.12,136.48,Tarjeta de débito,Completada
1679,57,129,2025-09-13,3,128.49,385.47,Tarjeta de crédito,Completada
2652,434,5,2025-09-14,3,320.02,960.06,Billetera virtual,Completada
613,429,22,2025-09-14,1,383.43,383.43,Tarjeta de crédito,Completada
1288,299,108,2025-09-14,2,340.46,680.92,Tarjeta de débito,Completada
531,475,150,2025-09-14,2,63.38,126.76,Transferencia,Completada
2271,463,5,2025-09-15,4,320.02,1280.08,Tarjeta de crédito,Completada
200,362,1,2025-09-15,3,11.53,34.59,Tarjeta de débito,Completada
2736,22,107,2025-09-15,3,241.46,724.38,Billetera virtual,Completada
2430,381,107,2025-09-15,1,241.46,241.46,Tarjeta de crédito,Completada
2922,404,37,2025-09-15,4,297.6,1190.4,Tarjeta de débito,Completada
311,199,4,2025-09-15,3,87.74,263.22,Tarjeta de crédito,Completada
2013,62,69,2025-09-15,3,787.04,2361.12,Transferencia,Completada
825,429,45,2025-09-16,1,85.76,85.76,Tarjeta de crédito,Completada
1862,101,93,2025-09-16,2,260.51,521.02,Transferencia,Completada
1304,291,2,2025-09-16,1,148.77,148.77,Billetera virtual,Completada
2680,44,105,2025-09-17,1,61.73,61.73,Tarjeta de crédito,Completada
2642,265,98,2025-09-17,3,265.91,797.73,Tarjeta de crédito,Completada
2674,359,92,2025-09-18,1,96.79,96.79,Transferencia,Completada
519,65,101,2025-09-18,4,27.42,109.68,Tarjeta de crédito,Completada
1193,413,4,2025-09-19,2,87.74,175.48,Tarjeta de crédito,Completada
1902,205,73,2025-09-19,1,62.82,62.82,Tarjeta de crédito,Completada
1088,196,130,2025-09-20,4,68.82,275.28,Tarjeta de débito,Completada
81,314,120,2025-09-20,4,206.18,824.72,Tarjeta de crédito,Completada
2762,2,38,2025-09-20,2,93.08,186.16,Billetera virtual,Completada
1339,366,16,2025-09-20,2,188.57,377.14,Tarjeta de débito,Completada
2891,462,69,2025-09-21,4,787.04,3148.16,Tarjeta de crédito,Completada
1461,308,73,2025-09-21,3,62.82,188.46,Transferencia,Completada
733,120,93,2025-09-21,4,260.51,1042.04,Tarjeta de crédito,Completada
575,141,111,2025-09-22,2,312.56,625.12,Tarjeta de crédito,Completada
862,120,23,2025-09-22,4,824.07,3296.28,Transferencia,Completada
813,119,131,2025-09-22,4,114.24,456.96,Tarjeta de crédito,Completada
2637,155,51,2025-09-22,4,139.26,557.04,Tarjeta de crédito,Completada
1567,29,101,2025-09-23,4,27.42,109.68,Transferencia,Completada
391,134,82,2025-09-23,1,106.99,106.99,Billetera virtual,Cancelada
1557,164,61,2025-09-23,4,52.25,209.0,Billetera virtual,Completada
1839,375,124,2025-09-23,3,37.77,113.31,Billetera virtual,Completada
305,276,128,2025-09-24,2,121.82,243.64,Tarjeta de crédito,Completada
1568,275,57,2025-09-24,2,34.93,69.86,Tarjeta de crédito,Completada
561,448,40,2025-09-24,4,130.98,523.92,Tarjeta de crédito,Completada
1606,59,38,2025-09-24,4,93.08,372.32,Tarjeta de débito,Completada
838,495,6,2025-09-24,4,134.96,539.84,Tarjeta de crédito,Completada
1998,25,1,2025-09-25,1,11.53,11.53,Billetera virtual,Completada
1282,313,54,2025-09-25,2,159.61,319.22,Tarjeta de débito,Completada
178,107,93,2025-09-25,4,260.51,1042.04,Transferencia,Completada
754,89,55,2025-09-25,3,844.98,2534.94,Tarjeta de crédito,Cancelada
1030,11,143,2025-09-25,1,248.99,248.99,Tarjeta de crédito,Completada
1836,448,43,2025-09-25,3,296.19,888.57,Tarjeta de débito,Completada
824,74,34,2025-09-25,2,218.05,436.1,Tarjeta de crédito,Completada
420,115,85,2025-09-26,2,839.71,1679.42,Tarjeta de débito,Completada
2097,245,67,2025-09-26,2,17.83,35.66,Billetera virtual,Completada
1128,269,103,2025-09-26,3,535.68,1607.04,Tarjeta de crédito,Completada
195,194,107,2025-09-28,3,241.46,724.38,Tarjeta de crédito,Completada
904,301,76,2025-09-28,2,111.18,222.36,Tarjeta de débito,Completada
1537,397,89,2025-09-28,1,149.38,149.38,Billetera virtual,Completada
1981,272,41,2025-09-29,4,165.53,662.12,Tarjeta de crédito,Completada
2714,175,93,2025-09-29,4,260.51,1042.04,Tarjeta de crédito,Completada
2181,253,19,2025-09-29,1,92.82,92.82,Tarjeta de crédito,Completada
2496,208,32,2025-09-30,2,50.69,101.38,Transferencia,Completada
241,4,74,2025-09-30,1,650.9,650.9,Tarjeta de crédito,Completada
284,470,97,2025-09-30,2,578.69,1157.38,Tarjeta de crédito,Completada
2801,7,79,2025-10-01,2,409.24,818.48,Tarjeta de débito,Completada
2743,97,47,2025-10-01,1,63.67,63.67,Tarjeta de crédito,Completada
1340,170,76,2025-10-01,3,111.18,333.54,Tarjeta de débito,Completada
2233,114,79,2025-10-02,4,409.24,1636.96,Transferencia,Completada
1236,48,88,2025-10-02,2,53.48,106.96,Tarjeta de crédito,Completada
874,53,33,2025-10-02,2,193.34,386.68,Tarjeta de crédito,Completada
201,53,78,2025-10-02,2,273.68,547.36,Tarjeta de crédito,Completada
2138,321,20,2025-10-02,4,110.57,442.28,Billetera virtual,Completada
1424,71,46,2025-10-03,4,458.9,1835.6,Tarjeta de débito,Completada
1231,45,3,2025-10-03,2,292.23,584.46,Tarjeta de débito,Completada
1515,136,111,2025-10-03,3,312.56,937.68,Transferencia,Completada
928,183,133,2025-10-03,3,713.32,2139.96,Transferencia,Completada
663,35,6,2025-10-03,2,134.96,269.92,Tarjeta de débito,Completada
853,311,79,2025-10-03,3,409.24,1227.72,Tarjeta de crédito,Completada
905,305,87,2025-10-03,2,167.49,334.98,Tarjeta de crédito,Completada
2269,51,114,2025-10-04,1,362.33,362.33,Tarjeta de crédito,Cancelada
2258,133,27,2025-10-04,1,53.58,53.58,Tarjeta de crédito,Completada
1207,131,75,2025-10-04,3,142.36,427.08,Tarjeta de débito,Completada
2432,217,13,2025-10-05,3,218.14,654.42,Transferencia,Completada
219,343,98,2025-10-05,2,265.91,531.82,Tarjeta de crédito,Completada
2953,273,70,2025-10-05,4,99.49,397.96,Tarjeta de crédito,Completada
2748,327,55,2025-10-05,4,844.98,3379.92,Tarjeta de crédito,Completada
1926,235,63,2025-10-05,1,41.74,41.74,Tarjeta de débito,Completada
925,105,65,2025-10-05,4,88.86,355.44,Tarjeta de débito,Completada
1603,118,54,2025-10-05,2,159.61,319.22,Tarjeta de débito,Completada
1551,431,59,2025-10-05,3,199.85,599.55,Tarjeta de débito,Completada
656,375,144,2025-10-05,2,46.23,92.46,Tarjeta de crédito,Completada
1663,86,83,2025-10-05,3,37.39,112.17,Tarjeta de crédito,Completada
1268,265,58,2025-10-06,1,112.95,112.95,Tarjeta de débito,Completada
403,53,61,2025-10-06,4,52.25,209.0,Transferencia,Completada
1223,315,81,2025-10-06,1,1144.0,1144.0,Tarjeta de débito,Completada
782,214,95,2025-10-06,3,127.07,381.21,Transferencia,Completada
170,150,103,2025-10-07,2,535.68,1071.36,Tarjeta de débito,Cancelada
2420,186,132,2025-10-07,3,139.77,419.31,Tarjeta de débito,Completada
1913,314,51,2025-10-07,1,139.26,139.26,Tarjeta de crédito,Completada
1948,2,81,2025-10-07,3,1144.0,3432.0,Tarjeta de crédito,Completada
2438,361,109,2025-10-07,3,34.85,104.55,Transferencia,Completada
2118,427,66,2025-10-08,4,256.07,1024.28,Tarjeta de crédito,Completada
105,3,125,2025-10-08,3,116.4,349.2,Tarjeta de crédito,Completada
1055,318,103,2025-10-08,4,535.68,2142.72,Transferencia,Completada
1169,240,147,2025-10-08,1,907.87,907.87,Tarjeta de crédito,Completada
768,292,148,2025-10-09,4,273.49,1093.96,Tarjeta de crédito,Completada
2521,170,115,2025-10-09,2,384.44,768.88,Transferencia,Completada
1846,356,13,2025-10-09,3,218.14,654.42,Tarjeta de crédito,Completada
2203,325,17,2025-10-09,3,111.6,334.8,Billetera virtual,Completada
1490,265,150,2025-10-09,4,63.38,253.52,Tarjeta de débito,Completada
2033,297,25,2025-10-10,1,76.75,76.75,Tarjeta de débito,Completada
1204,254,45,2025-10-10,3,85.76,257.28,Tarjeta de crédito,Completada
2471,492,141,2025-10-10,4,608.51,2434.04,Billetera virtual,Completada
1084,388,44,2025-10-10,2,85.25,170.5,Tarjeta de débito,Completada
1984,304,41,2025-10-10,3,165.53,496.59,Transferencia,Completada
331,426,64,2025-10-11,3,97.83,293.49,Transferencia,Completada
1213,252,129,2025-10-11,2,128.49,256.98,Tarjeta de crédito,Completada
1152,492,25,2025-10-11,3,76.75,230.25,Tarjeta de crédito,Cancelada
143,195,21,2025-10-12,2,441.16,882.32,Transferencia,Completada
2155,401,9,2025-10-12,4,280.94,1123.76,Transferencia,Completada
1828,261,62,2025-10-12,2,127.13,254.26,Billetera virtual,Completada
822,126,85,2025-10-13,4,839.71,3358.84,Tarjeta de crédito,Completada
2431,83,50,2025-10-14,1,169.82,169.82,Tarjeta de débito,Completada
1704,336,46,2025-10-15,4,458.9,1835.6,Transferencia,Completada
1731,334,65,2025-10-15,4,88.86,355.44,Tarjeta de crédito,Completada
1950,218,114,2025-10-15,1,362.33,362.33,Billetera virtual,Completada
2976,424,22,2025-10-15,4,383.43,1533.72,Tarjeta de crédito,Completada
2489,125,91,2025-10-16,2,1005.99,2011.98,Transferencia,Completada
2833,311,142,2025-10-16,3,641.1,1923.3,Tarjeta de débito,Cancelada
2205,244,54,2025-10-17,2,159.61,319.22,Billetera virtual,Completada
1289,244,10,2025-10-17,2,146.44,292.88,Tarjeta de débito,Cancelada
369,160,17,2025-10-17,3,111.6,334.8,Tarjeta de crédito,Completada
2991,131,17,2025-10-18,3,111.6,334.8,Tarjeta de crédito,Completada
1112,381,12,2025-10-18,4,20.02,80.08,Tarjeta de débito,Completada
1924,3,149,2025-10-18,4,163.12,652.48,Billetera virtual,Completada
2350,244,38,2025-10-18,3,93.08,279.24,Tarjeta de crédito,Completada
2389,64,97,2025-10-19,4,578.69,2314.76,Tarjeta de crédito,Completada
2912,500,124,2025-10-19,2,37.77,75.54,Tarjeta de crédito,Completada
498,141,58,2025-10-19,3,112.95,338.85,Transferencia,Completada
948,35,121,2025-10-20,3,58.56,175.68,Billetera virtual,Completada
784,202,23,2025-10-20,2,824.07,1648.14,Tarjeta de crédito,Completada
2645,334,98,2025-10-20,3,265.91,797.73,Tarjeta de débito,Completada
447,129,3,2025-10-20,4,292.23,1168.92,Billetera virtual,Completada
1943,475,7,2025-10-20,1,44.62,44.62,Tarjeta de crédito,Completada
2513,138,101,2025-10-20,3,27.42,82.26,Tarjeta de crédito,Completada
2132,270,91,2025-10-20,4,1005.99,4023.96,Tarjeta de crédito,Completada
2452,145,90,2025-10-20,1,52.39,52.39,Billetera virtual,Completada
2125,52,89,2025-10-20,2,149.38,298.76,Transferencia,Completada
1316,188,60,2025-10-21,4,176.61,706.44,Tarjeta de crédito,Completada
2410,236,106,2025-10-21,3,923.88,2771.64,Transferencia,Completada
50,416,134,2025-10-21,2,24.19,48.38,Tarjeta de crédito,Completada
2684,51,136,2025-10-21,2,355.5,711.0,Tarjeta de débito,Completada
2997,121,57,2025-10-21,1,34.93,34.93,Tarjeta de crédito,Completada
2563,473,91,2025-10-22,1,1005.99,1005.99,Tarjeta de crédito,Completada
1083,205,16,2025-10-22,1,188.57,188.57,Tarjeta de crédito,Completada
1719,23,117,2025-10-22,4,553.19,2212.76,Tarjeta de débito,Completada
2956,281,51,2025-10-22,3,139.26,417.78,Tarjeta de crédito,Completada
422,355,134,2025-10-23,3,24.19,72.57,Transferencia,Completada
2465,360,105,2025-10-23,4,61.73,246.92,Tarjeta de débito,Cancelada
2305,129,49,2025-10-23,1,190.42,190.42,Tarjeta de crédito,Completada
1312,246,3,2025-10-24,3,292.23,876.69,Tarjeta de crédito,Completada
873,427,40,2025-10-24,4,130.98,523.92,Tarjeta de crédito,Completada
2841,120,113,2025-10-24,2,261.05,522.1,Tarjeta de crédito,Completada
1821,164,65,2025-10-24,4,88.86,355.44,Tarjeta de crédito,Completada
2330,35,12,2025-10-25,1,20.02,20.02,Tarjeta de crédito,Completada
979,385,30,2025-10-25,1,221.66,221.66,Tarjeta de crédito,Completada
1211,413,100,2025-10-25,2,270.08,540.16,Tarjeta de crédito,Completada
1856,349,114,2025-10-25,4,362.33,1449.32,Tarjeta de crédito,Completada
2884,343,1,2025-10-25,3,11.53,34.59,Tarjeta de crédito,Completada
1642,197,21,2025-10-25,3,441.16,1323.48,Billetera virtual,Completada
1777,334,81,2025-10-26,2,1144.0,2288.0,Tarjeta de crédito,Completada
2881,22,113,2025-10-26,2,261.05,522.1,Tarjeta de débito,Completada
2670,265,47,2025-10-26,1,63.67,63.67,Transferencia,Completada
2586,334,77,2025-10-27,1,36.9,36.9,Tarjeta de crédito,Completada
365,405,28,2025-10-27,2,170.65,341.3,Tarjeta de crédito,Completada
216,84,105,2025-10-28,4,61.73,246.92,Transferencia,Completada
2064,274,138,2025-10-28,1,10.96,10.96,Billetera virtual,Completada
2043,203,59,2025-10-28,1,199.85,199.85,Tarjeta de crédito,Completada
247,214,69,2025-10-28,1,787.04,787.04,Tarjeta de crédito,Completada
1210,277,142,2025-10-29,2,641.1,1282.2,Billetera virtual,Completada
2175,49,43,2025-10-29,3,296.19,888.57,Tarjeta de crédito,Completada
1512,55,20,2025-10-29,4,110.57,442.28,Tarjeta de débito,Cancelada
224,132,115,2025-10-29,2,384.44,768.88,Tarjeta de crédito,Completada
303,49,96,2025-10-29,3,89.93,269.79,Transferencia,Completada
2267,403,92,2025-10-30,2,96.79,193.58,Transferencia,Completada
831,264,139,2025-10-30,3,75.42,226.26,Tarjeta de crédito,Completada
2724,342,69,2025-10-30,4,787.04,3148.16,Tarjeta de débito,Completada
2334,299,48,2025-10-30,2,97.9,195.8,Billetera virtual,Completada
1153,271,149,2025-10-30,4,163.12,652.48,Billetera virtual,Completada
1111,264,47,2025-10-30,2,63.67,127.34,Tarjeta de débito,Completada
1022,7,130,2025-10-30,3,68.82,206.46,Billetera virtual,Cancelada
596,25,97,2025-10-31,3,578.69,1736.07,Tarjeta de débito,Completada
441,182,134,2025-11-01,3,24.19,72.57,Tarjeta de crédito,Completada
1931,299,78,2025-11-01,3,273.68,821.04,Tarjeta de crédito,Completada
382,490,132,2025-11-01,4,139.77,559.08,Billetera virtual,Completada
2045,460,5,2025-11-01,4,320.02,1280.08,Tarjeta de débito,Completada
482,421,65,2025-11-01,3,88.86,266.58,Tarjeta de crédito,Completada
651,500,100,2025-11-01,4,270.08,1080.32,Transferencia,Completada
1021,231,101,2025-11-01,3,27.42,82.26,Billetera virtual,Completada
2812,30,11,2025-11-02,2,221.91,443.82,Tarjeta de crédito,Completada
2427,335,149,2025-11-02,4,163.12,652.48,Tarjeta de débito,Completada
2785,412,99,2025-11-03,3,530.66,1591.98,Tarjeta de débito,Completada
2911,402,30,2025-11-03,3,221.66,664.98,Tarjeta de débito,Completada
1562,172,113,2025-11-03,2,261.05,522.1,Billetera virtual,Completada
1802,74,37,2025-11-04,3,297.6,892.8,Billetera virtual,Completada
192,434,23,2025-11-04,2,824.07,1648.14,Tarjeta de débito,Completada
2686,10,127,2025-11-04,1,354.42,354.42,Tarjeta de crédito,Completada
1570,477,90,2025-11-04,3,52.39,157.17,Billetera virtual,Completada
2647,250,140,2025-11-04,1,580.95,580.95,Tarjeta de crédito,Completada
840,373,123,2025-11-04,2,78.6,157.2,Transferencia,Completada
2466,475,100,2025-11-04,2,270.08,540.16,Tarjeta de débito,Completada
742,161,114,2025-11-04,1,362.33,362.33,Billetera virtual,Completada
